35.32523, 47.73252
34.93009, 47.81155
35.009117, 47.81155
35.088146, 47.81155
35.32523, 47.81155
35.404255, 47.81155
35.56231, 47.81155
35.64134, 47.81155
34.772038, 47.89058
35.56231, 47.89058
35.64134, 47.89058
34.613983, 47.969604
35.799393, 47.969604
35.878418, 48.048634
35.957447, 48.048634
36.036472, 48.048634
34.3769, 48.12766
34.45593, 48.12766
35.957447, 48.12766
36.036472, 48.12766
34.29787, 48.206688
36.036472, 48.206688
36.1155, 48.206688
34.218845, 48.285713
36.1155, 48.285713
34.139816, 48.364742
36.1155, 48.364742
36.19453, 48.364742
34.06079, 48.443768
36.19453, 48.443768
36.19453, 48.522797
36.273556, 48.522797
36.273556, 48.60182
36.273556, 48.68085
36.273556, 48.75988
36.273556, 48.838905
36.352585, 48.917934
36.352585, 48.99696
36.352585, 49.07599
36.352585, 49.155014
36.352585, 49.234043
36.273556, 49.392097
36.273556, 49.471123
36.273556, 49.55015
36.273556, 49.62918
36.273556, 49.708206
35.878418, 53.027355
36.1155, 53.422493
36.19453, 53.580547
36.273556, 53.7386
36.352585, 53.81763
36.352585, 53.896656
36.43161, 54.13374
36.43161, 54.212765
36.43161, 54.291794
36.43161, 54.37082
33.744682, 54.44985
36.43161, 54.44985
36.43161, 54.528877
33.823708, 54.607903
36.43161, 54.607903
36.43161, 54.68693
33.902737, 54.765957
36.352585, 54.844986
33.981762, 54.92401
36.352585, 54.92401
36.273556, 55.082066
34.139816, 55.161095
34.218845, 55.24012
34.29787, 55.31915
36.1155, 55.39818
36.036472, 55.477203
34.534954, 55.556232
34.613983, 55.556232
34.69301, 55.556232
35.878418, 55.556232
35.957447, 55.556232
34.613983, 55.635258
34.69301, 55.635258
34.772038, 55.635258
35.799393, 55.635258
35.878418, 55.635258
34.93009, 55.714287
35.009117, 55.714287
35.088146, 55.714287
35.64134, 55.714287
35.2462, 55.793312
35.32523, 55.793312
35.404255, 55.793312
35.483284, 55.793312
35.56231, 55.793312
